Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;2.882671356201172;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
2;10.622408151626587;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
3;5.295448541641235;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
4;10.76539397239685;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
5;7.137897253036499;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
6;10.356321811676025;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
7;7.792151689529419;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
8;8.581573247909546;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
9;9.446722745895386;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
10;11.376333713531494;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
1;197.6591465473175;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
1;190.01844000816345;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
1;138.3337619304657;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
