response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"628F83DC5398C04BAC86F9E6";"GroupD";"GroupD_No";0;"";09/05/2023 18:06:31;09/05/2023 18:07:29;"38";2;4;3;"22";1;3;3;5;6;;4;3;5
