Hypervolume;Run;UserID;GroupID;LongitudinalID
15.930190086364746;0;62F978C699A3CF008AE65650;GroupA;GroupA_No
15.930190086364746;1;62F978C699A3CF008AE65650;GroupA;GroupA_No
15.930190086364746;2;62F978C699A3CF008AE65650;GroupA;GroupA_No
15.930190086364746;3;62F978C699A3CF008AE65650;GroupA;GroupA_No
16.491594314575195;4;62F978C699A3CF008AE65650;GroupA;GroupA_No
16.491594314575195;5;62F978C699A3CF008AE65650;GroupA;GroupA_No
16.491594314575195;6;62F978C699A3CF008AE65650;GroupA;GroupA_No
16.491594314575195;7;62F978C699A3CF008AE65650;GroupA;GroupA_No
16.5025577545166;8;62F978C699A3CF008AE65650;GroupA;GroupA_No
16.5025577545166;9;62F978C699A3CF008AE65650;GroupA;GroupA_No
