Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;812.2;0.1800511;False;09/04/2023 23:53:41:333;1693896821333;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;807.4;0.17417;False;09/04/2023 23:53:41:868;1693896821868;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;804.5;0.1775309;False;09/04/2023 23:53:42:135;1693896822135;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;805.7;0.1792441;False;09/04/2023 23:53:43:137;1693896823137;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;798.2;0.1860207;False;09/04/2023 23:53:43:800;1693896823800;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;792.3;0.2236107;False;09/04/2023 23:53:43:872;1693896823872;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;794.0;0.2129869;False;09/04/2023 23:53:43:955;1693896823955;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;784.6;0.2063386;False;09/04/2023 23:53:46:834;1693896826834;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;775.4;0.1962111;False;09/04/2023 23:53:46:926;1693896826926;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;772.3;0.1673554;False;09/04/2023 23:53:47:217;1693896827217;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;764.8;0.1631457;False;09/04/2023 23:53:47:294;1693896827294;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;766.5;0.1846344;False;09/04/2023 23:53:47:387;1693896827387;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;751.7;0.1784832;False;09/04/2023 23:53:47:520;1693896827520;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;751.5;0.1967948;False;09/04/2023 23:53:47:662;1693896827662;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;751.0;0.171649;False;09/04/2023 23:53:47:771;1693896827771;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;745.7;0.1949838;False;09/04/2023 23:53:47:850;1693896827850;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;739.2;0.1935907;False;09/04/2023 23:53:47:956;1693896827956;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;732.9;0.201312;False;09/04/2023 23:53:48:97;1693896828097;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;726.2;0.2077685;False;09/04/2023 23:53:48:221;1693896828221;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;729.4;0.19249;False;09/04/2023 23:53:48:347;1693896828347;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;734.0;0.1906369;False;09/04/2023 23:53:48:415;1693896828415;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;734.5;0.1825652;False;09/04/2023 23:53:48:482;1693896828482;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;735.2;0.1902917;False;09/04/2023 23:53:48:544;1693896828544;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;735.9;0.1954614;False;09/04/2023 23:53:48:595;1693896828595;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;734.8;0.2008665;False;09/04/2023 23:53:48:657;1693896828657;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;735.9;0.1862468;False;09/04/2023 23:53:48:713;1693896828713;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;735.1;0.1852248;False;09/04/2023 23:53:48:771;1693896828771;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;736.1;0.181651;False;09/04/2023 23:53:48:827;1693896828827;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;737.1;0.1862493;False;09/04/2023 23:53:48:885;1693896828885;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;739.3;0.1782129;False;09/04/2023 23:53:48:945;1693896828945;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;741.0;0.1688998;False;09/04/2023 23:53:49:3;1693896829003;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;741.2;0.1910377;False;09/04/2023 23:53:49:58;1693896829058;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;742.3;0.1773728;False;09/04/2023 23:53:49:123;1693896829123;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;743.1;0.1879641;False;09/04/2023 23:53:49:176;1693896829176;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;744.9;0.175095;False;09/04/2023 23:53:49:240;1693896829240;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;746.0;0.1817354;False;09/04/2023 23:53:49:291;1693896829291;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;745.7;0.1741764;False;09/04/2023 23:53:49:354;1693896829354;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;745.6;0.1775698;False;09/04/2023 23:53:49:411;1693896829411;;
6108D6EFA698E3DBE3B313D3;GroupD;1;272;250;0.1419026;0.2321471;0.1419026;0.2321471;742.3;0.1859763;False;09/04/2023 23:53:49:468;1693896829468;;
