response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Expectation_1";"ExpectationFeedback_2";"Satisfaction_1";"SatisfactionFeedback_2";"Confidence_1";"Agency_1";"Ownership_1";"Interactivity_1"
13;"627BBDCBF1475A64687A8CEC";"GroupB";"GroupB_BO";1;"";09/02/2023 18:27:53;09/02/2023 18:28:42;6;"N/A";6;"N/A";6;6;6;"N/A"
15;"627BBDCBF1475A64687A8CEC";"GroupB";"GroupB_BO";2;"";09/03/2023 18:39:12;09/03/2023 18:39:29;7;"N/A";7;"N/A";7
17;"627BBDCBF1475A64687A8CEC";"GroupB";"GroupB_BO";3;"";09/04/2023 18:50:36;09/04/2023 18:50:47;7;"N/A";7;"N/A";7
