UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
63D68E4F60C155F4F1FD9681;1;GroupE;GroupE_No;0.75;0.608;0.462;0.75;0.714;0.34;0.75;0.144;0.75;0.226;0.75;0.308;0.75;0.451;0.328;0.75
63D68E4F60C155F4F1FD9681;2;GroupE;GroupE_No;0.75;0.1;0.1;0.25;0.1;0.18;0.75;0.197;0.25;1;0.75;1;0.75;0.357;0.2;0.25
63D68E4F60C155F4F1FD9681;3;GroupE;GroupE_No;0.75;0.682;0.345;0.75;0.787;0.275;0.75;0.109;0.75;0.258;0.75;0.333;0.75;0.515;0.409;0.75
63D68E4F60C155F4F1FD9681;4;GroupE;GroupE_No;0.75;0.61;0.316;0.75;0.695;0.265;0.75;0.12;0.75;0.352;0.75;0.425;0.75;0.496;0.384;0.75
63D68E4F60C155F4F1FD9681;5;GroupE;GroupE_No;0.75;0.641;0.331;0.75;0.776;0.207;0.75;0.111;0.75;0.273;0.75;0.348;0.75;0.367;0.396;0.75
63D68E4F60C155F4F1FD9681;6;GroupE;GroupE_No;0.75;0.656;0.332;0.75;0.716;0.328;0.75;0.117;0.75;0.327;0.75;0.4;0.75;0.633;0.398;0.75
63D68E4F60C155F4F1FD9681;7;GroupE;GroupE_No;0.75;0.564;0.328;0.25;0.841;0.269;0.75;0.11;0.75;0.227;0.75;0.303;0.75;0.587;0.392;0.75
63D68E4F60C155F4F1FD9681;8;GroupE;GroupE_No;0.75;0.734;0.335;0.75;0.645;0.27;0.75;0.118;0.75;0.377;0.75;0.449;0.75;0.422;0.402;0.75
63D68E4F60C155F4F1FD9681;9;GroupE;GroupE_No;0.75;0.734;0.346;0.25;0.728;0.308;0.75;0.117;0.75;0.341;0.75;0.413;0.25;0.411;0.412;0.75
63D68E4F60C155F4F1FD9681;10;GroupE;GroupE_No;0.75;0.545;0.318;0.75;0.778;0.244;0.75;0.112;0.75;0.261;0.75;0.336;0.75;0.576;0.383;0.75
63D68E4F60C155F4F1FD9681;11;GroupE;GroupE_No;0.75;0.793;0.322;0.25;0.578;0.195;0.75;0.105;0.75;0.314;0.75;0.386;0.75;0.703;0.389;0.75
63D68E4F60C155F4F1FD9681;12;GroupE;GroupE_No;0.75;0.793;0.322;0.25;0.578;0.195;0.75;0.105;0.75;0.314;0.75;0.386;0.75;0.703;0.389;0.75
