response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";0;"";09/04/2023 18:50:53;09/04/2023 18:52:18;"31";2;4;3;"8";6;1;3;6;;3;4;5
