response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Comprehension_1";"Comprehension_2";"Comprehension_3";"Understanding_1"
2;"60E5CB4CA01A593FCE9A379D";"GroupA";"GroupA_No";0;"";09/02/2023 19:12:28;09/02/2023 19:13:54;3;2;3;1
