UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
607DB957E9D570C7C2657B8D;1;GroupE;GroupE_No;0.75;0.608;0.462;0.75;0.714;0.34;0.75;0.144;0.75;0.226;0.75;0.308;0.75;0.451;0.328;0.75
607DB957E9D570C7C2657B8D;2;GroupE;GroupE_No;0.25;0.1;0.105;0.25;0.128;0.263;0.75;0.2;0.25;0.929;0.25;0.767;0.25;0.133;0.779;0.25
607DB957E9D570C7C2657B8D;3;GroupE;GroupE_No;0.75;0.685;0.347;0.75;0.786;0.271;0.75;0.108;0.75;0.26;0.75;0.352;0.75;0.533;0.37;0.75
607DB957E9D570C7C2657B8D;4;GroupE;GroupE_No;0.75;0.609;0.315;0.75;0.699;0.269;0.75;0.12;0.75;0.347;0.75;0.403;0.75;0.479;0.424;0.75
607DB957E9D570C7C2657B8D;5;GroupE;GroupE_No;0.75;0.646;0.319;0.75;0.751;0.236;0.75;0.112;0.75;0.294;0.75;0.408;0.75;0.479;0.394;0.75
607DB957E9D570C7C2657B8D;6;GroupE;GroupE_No;0.75;0.631;0.338;0.75;0.714;0.313;0.75;0.119;0.75;0.333;0.75;0.352;0.75;0.525;0.412;0.25
607DB957E9D570C7C2657B8D;7;GroupE;GroupE_No;0.75;0.637;0.33;0.75;0.729;0.28;0.75;0.117;0.75;0.318;0.75;0.375;0.75;0.506;0.405;0.75
607DB957E9D570C7C2657B8D;8;GroupE;GroupE_No;0.75;0.643;0.332;0.75;0.735;0.276;0.75;0.116;0.75;0.311;0.75;0.374;0.75;0.508;0.401;0.75
607DB957E9D570C7C2657B8D;9;GroupE;GroupE_No;0.75;0.645;0.332;0.75;0.738;0.275;0.75;0.115;0.75;0.308;0.75;0.373;0.75;0.509;0.399;0.75
607DB957E9D570C7C2657B8D;10;GroupE;GroupE_No;0.75;0.646;0.333;0.75;0.74;0.275;0.75;0.115;0.75;0.307;0.75;0.373;0.75;0.51;0.398;0.75
607DB957E9D570C7C2657B8D;11;GroupE;GroupE_No;0.75;0.647;0.332;0.75;0.741;0.274;0.75;0.115;0.75;0.306;0.75;0.373;0.75;0.509;0.398;0.75
607DB957E9D570C7C2657B8D;12;GroupE;GroupE_No;0.75;0.647;0.332;0.75;0.741;0.274;0.75;0.115;0.75;0.306;0.75;0.373;0.75;0.509;0.398;0.75
607DB957E9D570C7C2657B8D;1;GroupE;GroupE_No;0.75;0.647;0.332;0.75;0.741;0.274;0.75;0.115;0.75;0.306;0.75;0.373;0.75;0.509;0.398;0.75
607DB957E9D570C7C2657B8D;1;GroupE;GroupE_No;0.75;0.647;0.332;0.75;0.741;0.274;0.75;0.115;0.75;0.306;0.75;0.373;0.75;0.509;0.398;0.75
607DB957E9D570C7C2657B8D;1;GroupE;GroupE_No;0.75;0.647;0.332;0.75;0.741;0.274;0.75;0.115;0.75;0.306;0.75;0.373;0.75;0.509;0.398;0.75
607DB957E9D570C7C2657B8D;1;GroupE;GroupE_No;0.75;0.647;0.332;0.75;0.741;0.274;0.75;0.115;0.75;0.306;0.75;0.373;0.75;0.509;0.398;0.75
