response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5E8F519FECA0A0229E496796";"GroupA";"GroupA_BO";0;"";09/03/2023 20:52:58;09/03/2023 20:53:54;"22";2;4;2;"6";1;2;1;3;6;;5;5;4
