Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;1.6320605278015137;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
2;7.697830438613892;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
3;5.390406608581543;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
4;9.876897811889648;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
5;6.691181421279907;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
6;4.947118520736694;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
7;4.835140705108643;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
8;5.726285457611084;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
9;42.14528489112854;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
10;33.04447555541992;5FA4C21A04BC5912180291BC;GroupB;GroupB_No
