Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
627BBDCBF1475A64687A8CEC;GroupB;3;2401;792;0.7815964;0.4127536;0.7815964;0.4127536;445.7;0.1928212;False;09/02/2023 14:10:05:794;1693678205794;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;2278;795;0.7417015;0.414562;0.6657059;0.4389027;446.3;0.1949024;False;09/02/2023 14:10:05:843;1693678205843;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;2190;800;0.7129161;0.4168617;0.6500331;0.4468113;445.5;0.2026135;False;09/02/2023 14:10:05:889;1693678205889;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;2092;806;0.6812909;0.4202071;0.6202744;0.4565338;447.1;0.21019;False;09/02/2023 14:10:05:940;1693678205940;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;2125;807;0.6917531;0.4203154;0.7459826;0.4280396;446.3;0.2088469;False;09/02/2023 14:10:05:990;1693678205990;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;2106;808;0.685753;0.421036;0.6611381;0.4429721;446.9;0.2044995;False;09/02/2023 14:10:06:40;1693678206040;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;2095;809;0.6820943;0.4215616;0.6620708;0.4427923;447.7;0.1956902;False;09/02/2023 14:10:06:91;1693678206091;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;2017;816;0.6565955;0.4251196;0.5978559;0.4662706;447.9;0.1879925;False;09/02/2023 14:10:06:140;1693678206140;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;1422;896;0.4630326;0.4669002;0.337366;0.5757889;447.5;0.2000037;False;09/02/2023 14:10:06:191;1693678206191;Box Collider866 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider1168 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;3;1256;938;0.4091157;0.4886533;0.3586147;0.5689794;448.6;0.2037205;False;09/02/2023 14:10:06:241;1693678206241;Box Collider866 hit: (Untagged/Lamps Left) | Box Collider1168 hit: (Untagged/Lamps Left);
627BBDCBF1475A64687A8CEC;GroupB;3;1288;946;0.4194213;0.4928737;0.4448401;0.533941;450.9;0.1998349;False;09/02/2023 14:10:06:290;1693678206290;;
627BBDCBF1475A64687A8CEC;GroupB;3;1313;947;0.4275608;0.4934381;0.4799609;0.5151013;452.6;0.2052217;False;09/02/2023 14:10:06:341;1693678206341;;
627BBDCBF1475A64687A8CEC;GroupB;3;1295;957;0.4218665;0.4988299;0.4089361;0.547258;450.5;0.2058737;False;09/02/2023 14:10:06:390;1693678206390;;
