response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"647C65C5ACB91C89819C7970";"GroupF";"GroupF_BO";0;"";09/03/2023 21:34:22;09/03/2023 21:35:55;"54";2;3;5;"38";1;3;6;;5;5;4
