UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
62885DE1CDFE242015CCACEF;1;GroupB;GroupB_BO;0.75;0.57;0.37;0.75;0.6;0.38;0.75;0.15;0.25;0.52;0.75;0.55;0.75;0.1;0.2;0.75
62885DE1CDFE242015CCACEF;2;GroupB;GroupB_BO;0.75;0.1;0.1;0.25;0.1;0.1;0.25;0.2;0.25;1;0.75;0.1;0.75;1;0.8;0.25
62885DE1CDFE242015CCACEF;3;GroupB;GroupB_BO;0.75;0.631;0.274;0.75;0.668;0.282;0.75;0.112;0.25;0.588;0.75;0.617;0.75;0.114;0.294;0.75
62885DE1CDFE242015CCACEF;4;GroupB;GroupB_BO;0.75;0.596;0.295;0.75;0.613;0.298;0.75;0.118;0.25;0.549;0.75;0.574;0.75;0.263;0.345;0.75
62885DE1CDFE242015CCACEF;5;GroupB;GroupB_BO;0.75;0.622;0.275;0.75;0.719;0.304;0.75;0.111;0.25;0.529;0.75;0.651;0.75;0.344;0.33;0.75
62885DE1CDFE242015CCACEF;6;GroupB;GroupB_BO;0.75;0.612;0.291;0.75;0.551;0.265;0.75;0.118;0.25;0.634;0.75;0.533;0.75;0.1;0.29;0.25
62885DE1CDFE242015CCACEF;7;GroupB;GroupB_BO;0.75;0.585;0.295;0.75;0.697;0.333;0.75;0.116;0.25;0.46;0.75;0.63;0.75;0.1;0.398;0.75
62885DE1CDFE242015CCACEF;8;GroupB;GroupB_BO;0.75;0.683;0.289;0.75;0.724;0.271;0.75;0.119;0.25;0.541;0.75;0.554;0.75;0.259;0.206;0.75
62885DE1CDFE242015CCACEF;9;GroupB;GroupB_BO;0.75;0.565;0.268;0.75;0.491;0.267;0.75;0.109;0.25;0.713;0.75;0.611;0.75;0.237;0.367;0.75
62885DE1CDFE242015CCACEF;10;GroupB;GroupB_BO;0.75;0.719;0.284;0.75;0.552;0.325;0.75;0.119;0.25;0.707;0.75;0.664;0.75;0.183;0.43;0.75
62885DE1CDFE242015CCACEF;11;GroupB;GroupB_BO;0.75;0.503;0.284;0.75;0.729;0.249;0.75;0.11;0.25;0.432;0.75;0.518;0.75;0.181;0.2;0.75
62885DE1CDFE242015CCACEF;13;GroupB;GroupB_BO;0.75;0.619;0.3;0.75;0.611;0.369;0.75;0.116;0.25;0.595;0.75;0.601;0.75;0.155;0.296;0.75
62885DE1CDFE242015CCACEF;2;GroupB;GroupB_BO;0.75;0.595;0.243;0.75;0.599;0.318;0.75;0.116;0.25;0.594;0.75;0.598;0.75;0.146;0.293;0.75
62885DE1CDFE242015CCACEF;2;GroupB;GroupB_BO;0.75;0.626;0.337;0.75;0.609;0.315;0.75;0.116;0.25;0.616;0.75;0.614;0.75;0.158;0.307;0.75
