response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"637CEF64A7B9FCC38AC1425C";"GroupF";"GroupF_No";0;"";09/05/2023 18:10:31;09/05/2023 18:11:41;"48";2;4;3;"20";1;4;3;4;5;;4;5;5
