UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
60E5CB4CA01A593FCE9A379D;1;GroupA;GroupA_No;0.25;0.432;0.452;0.25;0.675;0.362;0.75;0.107;0.25;0.413;0.75;0.296;0.25;0.476;0.343;0.25
60E5CB4CA01A593FCE9A379D;2;GroupA;GroupA_No;0.25;0.637;0.464;0.25;0.884;0.234;0.25;0.17;0.25;0.927;0.75;0.578;0.25;0.665;0.532;0.25
60E5CB4CA01A593FCE9A379D;3;GroupA;GroupA_No;0.25;0.728;0.363;0.75;0.251;0.321;0.25;0.198;0.25;0.78;0.75;0.912;0.25;0.429;0.237;0.75
60E5CB4CA01A593FCE9A379D;4;GroupA;GroupA_No;0.75;0.388;0.534;0.75;0.322;0.148;0.75;0.188;0.75;0.568;0.25;0.573;0.25;0.806;0.572;0.75
60E5CB4CA01A593FCE9A379D;5;GroupA;GroupA_No;0.75;0.296;0.516;0.75;0.484;0.509;0.75;0.103;0.25;0.486;0.25;0.614;0.25;0.759;0.766;0.75
60E5CB4CA01A593FCE9A379D;6;GroupA;GroupA_No;0.25;0.651;0.457;0.75;0.764;0.22;0.25;0.184;0.25;0.929;0.75;0.659;0.25;0.665;0.511;0.25
60E5CB4CA01A593FCE9A379D;7;GroupA;GroupA_No;0.75;0.699;0.463;0.25;0.919;0.155;0.25;0.172;0.25;1;0.75;0.652;0.25;0.739;0.548;0.25
60E5CB4CA01A593FCE9A379D;8;GroupA;GroupA_No;0.25;0.591;0.505;0.25;0.857;0.197;0.25;0.181;0.25;0.938;0.75;0.546;0.25;0.778;0.618;0.25
60E5CB4CA01A593FCE9A379D;9;GroupA;GroupA_No;0.25;0.641;0.481;0.25;0.65;0.215;0.25;0.177;0.25;0.958;0.75;0.613;0.25;0.716;0.592;0.25
60E5CB4CA01A593FCE9A379D;10;GroupA;GroupA_No;0.25;0.635;0.487;0.25;0.961;0.253;0.25;0.189;0.25;0.979;0.75;0.655;0.25;0.682;0.583;0.25
60E5CB4CA01A593FCE9A379D;11;GroupA;GroupA_No;0.25;0.566;0.465;0.25;0.88;0.175;0.25;0.175;0.25;0.907;0.75;0.729;0.25;0.729;0.613;0.25
60E5CB4CA01A593FCE9A379D;12;GroupA;GroupA_No;0.75;0.722;0.454;0.25;0.877;0.22;0.25;0.183;0.25;0.943;0.75;0.477;0.25;0.745;0.53;0.25
60E5CB4CA01A593FCE9A379D;13;GroupA;GroupA_No;0.25;0.6;0.47;0.25;0.862;0.187;0.25;0.184;0.25;0.993;0.75;0.441;0.25;0.647;0.558;0.25
60E5CB4CA01A593FCE9A379D;14;GroupA;GroupA_No;0.25;0.611;0.465;0.25;0.882;0.221;0.25;0.177;0.25;1;0.75;0.458;0.25;0.614;0.523;0.25
60E5CB4CA01A593FCE9A379D;15;GroupA;GroupA_No;0.25;0.641;0.476;0.25;0.877;0.211;0.25;0.173;0.25;0.889;0.75;0.505;0.25;0.627;0.549;0.25
60E5CB4CA01A593FCE9A379D;16;GroupA;GroupA_No;0.25;0.641;0.476;0.25;0.877;0.211;0.25;0.173;0.25;0.889;0.75;0.505;0.25;0.627;0.549;0.25
60E5CB4CA01A593FCE9A379D;1;GroupA;GroupA_No;0.25;0.641;0.476;0.25;0.877;0.211;0.25;0.173;0.25;0.889;0.75;0.505;0.25;0.627;0.549;0.25
