Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;4.147737264633179;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
2;13.034769058227539;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
3;7.3998095989227295;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
4;19.524136781692505;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
5;12.06212568283081;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
6;20.08691096305847;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
7;14.577744960784912;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
8;21.647807836532593;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
9;13.77939748764038;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
10;17.946045637130737;64666D2AC5EEF6C2EDEF35C0;GroupB;GroupB_No
