Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
62F978C699A3CF008AE65650;GroupA;9;916;550;0.4771407;0.5095045;0.4771407;0.5095045;749.2;0.2643628;False;09/03/2023 20:45:32:514;1693799132514;Box Collider2827 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider3129 hit: (Untagged/SpawnPoint (Path 1));
62F978C699A3CF008AE65650;GroupA;9;916;550;0.4772077;0.5095787;0.4811873;0.5151492;749.2;0.2758613;False;09/03/2023 20:45:32:594;1693799132594;Box Collider2827 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider3129 hit: (Untagged/SpawnPoint (Path 1));
62F978C699A3CF008AE65650;GroupA;9;922;550;0.480588;0.5093511;0.4975715;0.5043539;769.1;0.2876905;False;09/03/2023 20:45:33:441;1693799133441;Box Collider2827 hit: (Untagged/stairs_Step (3)) | Box Collider3129 hit: (Untagged/stairs_Step (3));
62F978C699A3CF008AE65650;GroupA;9;922;550;0.4806677;0.5093589;0.4839271;0.5105203;786.9;0.2916274;False;09/03/2023 20:45:33:478;1693799133478;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;922;550;0.480726;0.5093648;0.4839275;0.5105199;803.0;0.291611;False;09/03/2023 20:45:33:511;1693799133511;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;923;550;0.4807839;0.5093696;0.4873265;0.5104369;817.5;0.2906875;False;09/03/2023 20:45:33:549;1693799133549;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;923;550;0.4808441;0.5093754;0.4839205;0.5105264;830.5;0.2918716;False;09/03/2023 20:45:33:602;1693799133602;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;923;549;0.4810606;0.5091269;0.4944472;0.496284;807.5;0.2668234;False;09/03/2023 20:45:33:650;1693799133650;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;924;549;0.4813377;0.5089011;0.4974275;0.4940783;786.8;0.2650794;False;09/03/2023 20:45:33:687;1693799133687;Box Collider2827 hit: (Untagged/stairs_Step (3)) | Box Collider3129 hit: (Untagged/stairs_Step (3));
62F978C699A3CF008AE65650;GroupA;9;925;549;0.4819617;0.5086557;0.5038584;0.4920811;768.2;0.2643166;False;09/03/2023 20:45:33:723;1693799133723;Box Collider2827 hit: (Untagged/stairs_Step (3)) | Box Collider3129 hit: (Untagged/stairs_Step (3));
62F978C699A3CF008AE65650;GroupA;9;926;549;0.4825646;0.5084643;0.504859;0.4926156;751.5;0.2646679;False;09/03/2023 20:45:33:764;1693799133764;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;926;548;0.482731;0.508279;0.5000624;0.4913527;736.5;0.265306;False;09/03/2023 20:45:33:802;1693799133802;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;927;548;0.4832331;0.5082234;0.5056105;0.4951488;722.0;0.2552179;False;09/03/2023 20:45:33:844;1693799133844;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;928;548;0.4836271;0.5081947;0.5062896;0.4957382;708.9;0.2547556;False;09/03/2023 20:45:33:880;1693799133880;Box Collider2827 hit: (Untagged/prefab_statue) | Box Collider3129 hit: (Untagged/prefab_statue);
62F978C699A3CF008AE65650;GroupA;9;929;548;0.483967;0.5081728;0.5064284;0.4959039;697.1;0.2548862;False;09/03/2023 20:45:33:919;1693799133919;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;929;548;0.4842624;0.508153;0.5064282;0.4959041;686.5;0.2549686;False;09/03/2023 20:45:33:961;1693799133961;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;930;548;0.4844351;0.5081229;0.5056106;0.4951488;676.9;0.2551973;False;09/03/2023 20:45:34:2;1693799134002;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;929;548;0.4839583;0.5081713;0.4772294;0.5103812;689.7;0.1864455;False;09/03/2023 20:45:34:49;1693799134049;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;928;548;0.4836186;0.5082071;0.4772296;0.5103818;701.3;0.1863726;False;09/03/2023 20:45:34:93;1693799134093;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;928;548;0.4834095;0.5082296;0.4772796;0.5103482;711.7;0.18613;False;09/03/2023 20:45:34:128;1693799134128;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;927;548;0.4832839;0.5082775;0.4785062;0.5123904;721.0;0.1856683;False;09/03/2023 20:45:34:165;1693799134165;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;927;548;0.4831892;0.5083236;0.4786901;0.5128611;729.5;0.1855672;False;09/03/2023 20:45:34:202;1693799134202;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
62F978C699A3CF008AE65650;GroupA;9;927;548;0.4832272;0.5083009;0.4887393;0.5034637;759.0;0.3088356;False;09/03/2023 20:45:34:244;1693799134244;Box Collider2827 hit: (Untagged/prefab_Pot_1 (5)) | Box Collider3129 hit: (Untagged/prefab_Pot_1 (5));
