Hypervolume;Run;UserID;GroupID;LongitudinalID
15592.5;0;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15592.5;1;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15592.5;2;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15592.5;3;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15592.5;4;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15592.5;5;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15592.5;6;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15592.5;7;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15594.546875;8;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
15605.8330078125;9;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
43103.5;0;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
43231.0;0;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
43231.0;0;5FC5D5A9E27B9C167634B709;GroupB;GroupB_BO
