Hypervolume;Run;UserID;GroupID;LongitudinalID
15246.0;0;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15246.0;1;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.42578125;2;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.53515625;3;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.53515625;4;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.53515625;5;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.53515625;6;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.53515625;7;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.53515625;8;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
15247.53515625;9;5F8CBC5C355EA745E6CEF2CA;GroupB;GroupB_No
