response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5ED68CAC121A540DFB82F4EA";"GroupE";"GroupE_BO";0;"";09/05/2023 01:08:20;09/05/2023 01:09:45;"36";2;3;3;"20";1;5;4;6;;5;5;5
