response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"6411493F08FD400DC0D5EACC";"GroupF";"GroupF_No";0;"";09/06/2023 18:41:41;09/06/2023 18:42:21;"48";2;4;3;"10";3;2;2;4;;4;4;4
