Hypervolume;Run;UserID;GroupID;LongitudinalID
25467.75;0;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;1;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;2;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;3;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;4;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;5;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;6;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;7;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;8;641081A1261EB10752B72497;GroupB;GroupB_BO
25467.75;9;641081A1261EB10752B72497;GroupB;GroupB_BO
45762.75;0;641081A1261EB10752B72497;GroupB;GroupB_BO
45762.75;0;641081A1261EB10752B72497;GroupB;GroupB_BO
45762.75;0;641081A1261EB10752B72497;GroupB;GroupB_BO
