Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
64618C94BD9B28ED7B6472CE;GroupC;2;1495;723;0.4346012;0.5024207;0.4346012;0.5024207;578.4;0.1862789;False;09/12/2023 11:03:10:156;1694530990156;;
64618C94BD9B28ED7B6472CE;GroupC;2;1497;707;0.4353442;0.490973;0.4489045;0.4119063;579.9;0.1853432;False;09/12/2023 11:03:10:190;1694530990190;;
64618C94BD9B28ED7B6472CE;GroupC;2;1392;712;0.4049066;0.4947919;0.3208773;0.54484;585.6;0.1634142;False;09/12/2023 11:03:10:217;1694530990217;;
64618C94BD9B28ED7B6472CE;GroupC;2;1474;712;0.4285873;0.4947392;0.5141123;0.4883346;591.7;0.1849018;False;09/12/2023 11:03:10:242;1694530990242;;
64618C94BD9B28ED7B6472CE;GroupC;2;1538;715;0.4471589;0.4965303;0.5282944;0.537385;597.2;0.1886514;False;09/12/2023 11:03:10:262;1694530990262;;
64618C94BD9B28ED7B6472CE;GroupC;2;1596;719;0.4642328;0.4996221;0.5340812;0.5514046;598.5;0.1823116;False;09/12/2023 11:03:10:285;1694530990285;;
64618C94BD9B28ED7B6472CE;GroupC;2;1616;716;0.4698067;0.4973677;0.5068737;0.4581487;599.4;0.1743314;False;09/12/2023 11:03:10:309;1694530990309;;
64618C94BD9B28ED7B6472CE;GroupC;2;1641;712;0.477259;0.4947013;0.5186803;0.4520704;601.8;0.1799475;False;09/12/2023 11:03:10:337;1694530990337;;
64618C94BD9B28ED7B6472CE;GroupC;2;1650;709;0.4798976;0.4923979;0.5075852;0.445926;603.9;0.1775805;False;09/12/2023 11:03:10:358;1694530990358;;
64618C94BD9B28ED7B6472CE;GroupC;2;1685;665;0.4899097;0.4622152;0.5407574;0.3184786;604.4;0.1804187;False;09/12/2023 11:03:10:383;1694530990383;;
64618C94BD9B28ED7B6472CE;GroupC;2;1925;628;0.5597143;0.4363482;0.6837263;0.3012056;606.7;0.169213;False;09/12/2023 11:03:10:407;1694530990407;;
64618C94BD9B28ED7B6472CE;GroupC;2;2097;605;0.6096867;0.4205166;0.7029502;0.3142299;606.2;0.1682227;False;09/12/2023 11:03:10:430;1694530990430;;
64618C94BD9B28ED7B6472CE;GroupC;2;2202;592;0.6401706;0.4116872;0.7103074;0.3262433;605.7;0.1682258;False;09/12/2023 11:03:10:451;1694530990451;;
64618C94BD9B28ED7B6472CE;GroupC;2;2223;583;0.6462648;0.4055389;0.6665928;0.3359078;606.8;0.1833091;False;09/12/2023 11:03:10:474;1694530990474;;
64618C94BD9B28ED7B6472CE;GroupC;2;2215;583;0.6439576;0.4050582;0.6308222;0.3847982;605.0;0.1944977;False;09/12/2023 11:03:10:498;1694530990498;;
64618C94BD9B28ED7B6472CE;GroupC;2;2205;581;0.6412582;0.4035071;0.6123675;0.3652743;603.4;0.1924671;False;09/12/2023 11:03:10:519;1694530990519;;
64618C94BD9B28ED7B6472CE;GroupC;2;2219;609;0.64529;0.4234544;0.663195;0.5430245;601.4;0.1826289;False;09/12/2023 11:03:10:542;1694530990542;;
64618C94BD9B28ED7B6472CE;GroupC;2;2215;608;0.6440487;0.4223932;0.6018226;0.3891991;603.5;0.1820069;False;09/12/2023 11:03:10:567;1694530990567;;
64618C94BD9B28ED7B6472CE;GroupC;2;2242;607;0.6520157;0.4217162;0.6835168;0.3927124;603.0;0.2027989;False;09/12/2023 11:03:10:590;1694530990590;;
64618C94BD9B28ED7B6472CE;GroupC;2;2260;606;0.6571113;0.4212084;0.6835166;0.3927126;602.5;0.2027979;False;09/12/2023 11:03:10:611;1694530990611;;
64618C94BD9B28ED7B6472CE;GroupC;2;2270;600;0.660166;0.4172097;0.6780348;0.3524337;603.9;0.2020537;False;09/12/2023 11:03:10:632;1694530990632;;
64618C94BD9B28ED7B6472CE;GroupC;2;2278;596;0.6623273;0.4141432;0.6780348;0.3524337;605.2;0.2020546;False;09/12/2023 11:03:10:653;1694530990653;;
64618C94BD9B28ED7B6472CE;GroupC;2;2191;598;0.6371452;0.4158493;0.5345157;0.4463828;603.5;0.1890194;False;09/12/2023 11:03:10:675;1694530990675;;
64618C94BD9B28ED7B6472CE;GroupC;2;2145;597;0.6236375;0.4152117;0.5467542;0.3832066;602.0;0.1869579;False;09/12/2023 11:03:10:696;1694530990696;;
64618C94BD9B28ED7B6472CE;GroupC;2;2090;597;0.6076516;0.4146591;0.5272065;0.3829168;600.6;0.1831336;False;09/12/2023 11:03:10:716;1694530990716;;
64618C94BD9B28ED7B6472CE;GroupC;2;1999;597;0.5812595;0.4147044;0.4963647;0.4165989;602.2;0.1866651;False;09/12/2023 11:03:10:742;1694530990742;;
64618C94BD9B28ED7B6472CE;GroupC;2;1981;606;0.5759938;0.4209719;0.5359178;0.4859452;601.7;0.184144;False;09/12/2023 11:03:10:765;1694530990765;;
64618C94BD9B28ED7B6472CE;GroupC;2;1974;605;0.5738496;0.4208189;0.5458373;0.4026301;601.3;0.1820693;False;09/12/2023 11:03:10:784;1694530990784;;
64618C94BD9B28ED7B6472CE;GroupC;2;1957;605;0.5690177;0.4206781;0.5293653;0.403133;602.9;0.1866371;False;09/12/2023 11:03:10:807;1694530990807;;
64618C94BD9B28ED7B6472CE;GroupC;2;1938;605;0.5635856;0.4204507;0.5217805;0.399802;603.9;0.178654;False;09/12/2023 11:03:10:829;1694530990829;;
64618C94BD9B28ED7B6472CE;GroupC;2;1929;620;0.5610287;0.4310776;0.5294232;0.5235579;604.8;0.1800271;False;09/12/2023 11:03:10:849;1694530990849;;
64618C94BD9B28ED7B6472CE;GroupC;2;1879;648;0.5464619;0.4504939;0.4802973;0.5658216;606.7;0.184685;False;09/12/2023 11:03:10:872;1694530990872;;
64618C94BD9B28ED7B6472CE;GroupC;2;1871;642;0.5439757;0.4463909;0.5160347;0.3820952;605.9;0.1867226;False;09/12/2023 11:03:10:895;1694530990895;;
64618C94BD9B28ED7B6472CE;GroupC;2;1864;637;0.5419298;0.4429427;0.5160346;0.3820952;605.1;0.1867216;False;09/12/2023 11:03:10:917;1694530990917;;
64618C94BD9B28ED7B6472CE;GroupC;2;1860;641;0.5406992;0.4452543;0.5207626;0.4800676;604.6;0.1885569;False;09/12/2023 11:03:10:942;1694530990942;;
64618C94BD9B28ED7B6472CE;GroupC;2;1857;640;0.540103;0.4449833;0.5247993;0.4229143;604.0;0.190821;False;09/12/2023 11:03:10:965;1694530990965;;
64618C94BD9B28ED7B6472CE;GroupC;2;1857;639;0.53993;0.444396;0.5304946;0.414918;603.7;0.1811136;False;09/12/2023 11:03:10:989;1694530990989;;
64618C94BD9B28ED7B6472CE;GroupC;2;1856;640;0.5397322;0.4444584;0.5288969;0.447822;603.4;0.1827719;False;09/12/2023 11:03:11:9;1694530991009;;
64618C94BD9B28ED7B6472CE;GroupC;2;1853;637;0.5388976;0.4426739;0.5193406;0.3968794;604.4;0.1802883;False;09/12/2023 11:03:11:31;1694530991031;;
64618C94BD9B28ED7B6472CE;GroupC;2;1852;637;0.5384508;0.4426251;0.5228556;0.4387633;604.7;0.1799786;False;09/12/2023 11:03:11:54;1694530991054;;
64618C94BD9B28ED7B6472CE;GroupC;2;1851;637;0.5380834;0.4426178;0.5228682;0.4294307;605.0;0.1784478;False;09/12/2023 11:03:11:76;1694530991076;;
64618C94BD9B28ED7B6472CE;GroupC;2;1838;639;0.534457;0.444026;0.4962431;0.4724367;606.6;0.1659179;False;09/12/2023 11:03:11:98;1694530991098;;
64618C94BD9B28ED7B6472CE;GroupC;2;1829;640;0.531936;0.4446885;0.4980649;0.4647606;608.2;0.1648414;False;09/12/2023 11:03:11:120;1694530991120;;
64618C94BD9B28ED7B6472CE;GroupC;2;1823;650;0.5302141;0.4515226;0.500984;0.5236529;609.3;0.1625982;False;09/12/2023 11:03:11:142;1694530991142;;
64618C94BD9B28ED7B6472CE;GroupC;2;1817;657;0.5284762;0.4563916;0.4985675;0.5188931;610.4;0.1681827;False;09/12/2023 11:03:11:165;1694530991165;;
64618C94BD9B28ED7B6472CE;GroupC;2;1813;661;0.5271176;0.4594985;0.4980646;0.5143691;611.4;0.1690261;False;09/12/2023 11:03:11:184;1694530991184;;
64618C94BD9B28ED7B6472CE;GroupC;2;1809;667;0.5261336;0.4635923;0.5010123;0.5240332;611.7;0.1734572;False;09/12/2023 11:03:11:207;1694530991207;;
64618C94BD9B28ED7B6472CE;GroupC;2;1809;674;0.5260994;0.4680669;0.5149037;0.5319252;611.7;0.1582532;False;09/12/2023 11:03:11:229;1694530991229;;
64618C94BD9B28ED7B6472CE;GroupC;2;1809;679;0.526006;0.4719428;0.520061;0.5354689;611.7;0.1591154;False;09/12/2023 11:03:11:251;1694530991251;;
64618C94BD9B28ED7B6472CE;GroupC;2;1808;679;0.5255983;0.4716947;0.5071526;0.4627522;610.7;0.167728;False;09/12/2023 11:03:11:276;1694530991276;;
64618C94BD9B28ED7B6472CE;GroupC;2;1806;678;0.5252638;0.4714028;0.507497;0.4607638;610.3;0.1675304;False;09/12/2023 11:03:11:302;1694530991302;;
64618C94BD9B28ED7B6472CE;GroupC;2;1801;678;0.5236766;0.4712472;0.4949437;0.463632;609.3;0.165086;False;09/12/2023 11:03:11:328;1694530991328;;
64618C94BD9B28ED7B6472CE;GroupC;2;1797;678;0.5225971;0.4711387;0.494944;0.4636319;608.5;0.1650891;False;09/12/2023 11:03:11:349;1694530991349;;
64618C94BD9B28ED7B6472CE;GroupC;2;1794;678;0.5217975;0.4710709;0.4968882;0.4653643;608.9;0.1607443;False;09/12/2023 11:03:11:372;1694530991372;;
