response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Expectation_1";"ExpectationFeedback_2";"Satisfaction_1";"SatisfactionFeedback_2";"Confidence_1";"Agency_1";"Ownership_1";"Interactivity_1"
5;"630B78DF7445F304DFB7D50C";"GroupF";"GroupF_No";1;"";09/06/2023 12:58:09;09/06/2023 12:59:43;7;"N/A";6;"N/A";6;5;4;"The path at the roundabout could be made clearer and the turns should not be made so sharp. The sensors are good at detection of pedestrians and vehicles"
7;"630B78DF7445F304DFB7D50C";"GroupF";"GroupF_No";2;"";09/07/2023 16:49:15;09/07/2023 16:49:50;7;"it was as I wanted it";7;"N/A";7
