response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;Expectation_1;ExpectationFeedback_2;Satisfaction_1;SatisfactionFeedback_2;Confidence_1;Agency_1;Ownership_1;Interactivity_1
5;6347840193026D2B89955A51A;GroupF;GroupF_BO;1;;09/03/2023 22:51:05;09/03/2023 22:52:36;2;The final design was not in-line with my expectations.;2;N/A;3;2;1;N/A
