Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;19.504157066345215;643EDCA8DCD599C6FBA5E31;GroupE;GroupE_BO
2;52.1163067817688;643EDCA8DCD599C6FBA5E31;GroupE;GroupE_BO
3;25.79095959663391;643EDCA8DCD599C6FBA5E31;GroupE;GroupE_BO
1;76.05085802078247;643EDCA8DCD599C6FBA5E31;GroupE;GroupE_BO
1;12.411227703094482;643EDCA8DCD599C6FBA5E31;GroupE;GroupE_BO
1;17.28955316543579;643EDCA8DCD599C6FBA5E31;GroupE;GroupE_BO
