Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;11.632342100143433;63D07155A81BAF5108925992;GroupA;GroupA_No
2;15.601025342941284;63D07155A81BAF5108925992;GroupA;GroupA_No
3;21.886271715164185;63D07155A81BAF5108925992;GroupA;GroupA_No
4;15.860667705535889;63D07155A81BAF5108925992;GroupA;GroupA_No
5;30.84645676612854;63D07155A81BAF5108925992;GroupA;GroupA_No
6;15.531097412109375;63D07155A81BAF5108925992;GroupA;GroupA_No
7;17.196453094482422;63D07155A81BAF5108925992;GroupA;GroupA_No
8;15.009936809539795;63D07155A81BAF5108925992;GroupA;GroupA_No
9;14.010385036468506;63D07155A81BAF5108925992;GroupA;GroupA_No
10;19.182844877243042;63D07155A81BAF5108925992;GroupA;GroupA_No
