response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5E03F8517F08EDECE67A3137";"GroupB";"GroupB_BO";0;"";09/03/2023 22:54:26;09/03/2023 22:57:45;"34";2;4;3;"15";1;3;1;6;;3;4;3
