response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"63E55908254A436361A6787B";"GroupB";"GroupB_BO";0;"";09/05/2023 19:58:03;09/05/2023 20:03:04;"29";1;4;3;"6";2;3;1;4;6;;5;5;5
