response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5E51FBBC31127D237D48C881";"GroupE";"GroupE_No";0;"";09/04/2023 15:58:59;09/04/2023 16:06:55;"31";1;3;3;"14";1;5;2;3;4;5;;5;5;5
