Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
5720A9F6FD3A5200113C1891;GroupF;1;1052;658;0.5481691;0.5487226;0.5481691;0.5487226;466.8;0.2593332;False;09/06/2023 14:18:52:921;1694024332921;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1052;657;0.5481716;0.5480226;0.549265;0.5238675;467.1;0.2713943;False;09/06/2023 14:18:52:950;1694024332950;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1060;654;0.5521475;0.545746;0.5939324;0.5035795;469.5;0.2467123;False;09/06/2023 14:18:52:983;1694024332983;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1060;654;0.5521477;0.5455085;0.5521796;0.5272512;470.5;0.2467726;False;09/06/2023 14:18:53:13;1694024333013;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1060;654;0.5522302;0.5454453;0.5604828;0.5323433;471.9;0.2531688;False;09/06/2023 14:18:53:45;1694024333045;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1060;654;0.55236;0.5452797;0.5631242;0.5272598;472.6;0.2457907;False;09/06/2023 14:18:53:72;1694024333072;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1061;651;0.5530369;0.5425121;0.5749918;0.4878302;473.6;0.2520945;False;09/06/2023 14:18:53:99;1694024333099;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1062;645;0.5536153;0.5377667;0.5718499;0.4787903;474.8;0.2618355;False;09/06/2023 14:18:53:143;1694024333143;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1068;629;0.556638;0.5246851;0.5968054;0.4229962;476.1;0.2471418;False;09/06/2023 14:18:53:178;1694024333178;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1069;627;0.5571076;0.5232859;0.5795194;0.4756308;478.4;0.2524212;False;09/06/2023 14:18:53:209;1694024333209;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1070;626;0.557371;0.5216666;0.5774418;0.4693883;480.3;0.2410768;False;09/06/2023 14:18:53:238;1694024333238;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1070;624;0.5575836;0.5203788;0.5774399;0.4693879;482.0;0.2410868;False;09/06/2023 14:18:53:265;1694024333265;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1074;613;0.5596063;0.5110188;0.6000597;0.4080256;484.4;0.2396384;False;09/06/2023 14:18:53:293;1694024333293;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1088;590;0.5671465;0.49243;0.6353884;0.3583591;484.7;0.2478819;False;09/06/2023 14:18:53:322;1694024333322;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1085;593;0.565357;0.4949132;0.5418305;0.5278144;484.8;0.2461657;False;09/06/2023 14:18:53:349;1694024333349;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1098;574;0.5723769;0.4784187;0.6395292;0.3499571;484.0;0.2541779;False;09/06/2023 14:18:53:376;1694024333376;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1099;573;0.5724129;0.478219;0.5738103;0.4619409;483.2;0.2594216;False;09/06/2023 14:18:53:404;1694024333404;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1098;573;0.5723475;0.4780835;0.5699558;0.4712445;482.4;0.2650986;False;09/06/2023 14:18:53:429;1694024333429;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1098;573;0.5722312;0.4779355;0.5682691;0.4685231;481.6;0.2598859;False;09/06/2023 14:18:53:460;1694024333460;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1097;576;0.571685;0.480772;0.5579134;0.5221188;481.0;0.2488126;False;09/06/2023 14:18:53:486;1694024333486;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1096;577;0.5712594;0.4809798;0.5591213;0.4889418;481.1;0.2466668;False;09/06/2023 14:18:53:514;1694024333514;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
5720A9F6FD3A5200113C1891;GroupF;1;1094;579;0.5698731;0.4825216;0.5449459;0.5133325;478.6;0.2534202;False;09/06/2023 14:18:53:543;1694024333543;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
