response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5E6AF189BDAA1A0B355F63AE";"GroupB";"GroupB_No";0;"";09/02/2023 19:07:17;09/02/2023 19:09:36;"44";1;4;3;"27";3;3;1;6;;5;3;4
