Hypervolume;Run;UserID;GroupID;LongitudinalID
12512.5;0;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12512.5;1;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12513.248046875;2;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12513.248046875;3;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12513.248046875;4;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12513.248046875;5;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12514.5341796875;6;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12516.009765625;7;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12516.009765625;8;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
12516.009765625;9;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
18953.59375;0;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
19181.09375;0;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
19203.59375;0;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
