Hypervolume;Run;UserID;GroupID;LongitudinalID
0.403265118598938;0;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
0.9036915302276611;1;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
0.9036915302276611;2;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
0.9036915302276611;3;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
1.153265118598938;4;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
1.746893286705017;5;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
1.9047880172729492;6;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
2.588998556137085;7;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
2.588998556137085;8;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
3.562682867050171;9;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
2496.0;0;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
2496.0;0;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
2496.0;0;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
2496.0;0;615C5D5D1768E12BBA80F289;GroupA;GroupA_BO
