response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5EF78F819D93424AF2AF742B";"GroupF";"GroupF_No";0;"";09/03/2023 19:45:35;09/03/2023 19:46:56;"41";2;4;4;"21";1;3;2;5;6;;5;5;5
