response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"571F8B7D936F5F0009C6D7C9";"GroupE";"GroupE_BO";0;"";09/04/2023 18:17:35;09/04/2023 18:19:07;"60";1;5;3;"44";1;3;7;;5;3;4
