Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
607DB957E9D570C7C2657B8D;GroupE;1;547;598;0.285181;0.5542995;0.285181;0.5542995;504.4;0.1838023;False;09/06/2023 04:42:36:625;1694000556625;;
607DB957E9D570C7C2657B8D;GroupE;1;730;595;0.3805073;0.5516605;0.5335476;0.5097899;505.4;0.1951857;False;09/06/2023 04:42:36:667;1694000556667;;
607DB957E9D570C7C2657B8D;GroupE;1;869;591;0.4531103;0.5477976;0.5722126;0.4949904;505.5;0.1870353;False;09/06/2023 04:42:36:711;1694000556711;;
607DB957E9D570C7C2657B8D;GroupE;1;907;590;0.4726873;0.5466484;0.5292101;0.5109987;502.0;0.1901638;False;09/06/2023 04:42:36:751;1694000556751;;
607DB957E9D570C7C2657B8D;GroupE;1;840;590;0.4375811;0.5468374;0.301286;0.5531468;501.7;0.1825441;False;09/06/2023 04:42:36:788;1694000556788;;
607DB957E9D570C7C2657B8D;GroupE;1;839;590;0.4370355;0.5467204;0.4307669;0.5292147;499.0;0.172945;False;09/06/2023 04:42:36:827;1694000556827;;
607DB957E9D570C7C2657B8D;GroupE;1;829;590;0.431853;0.5466616;0.366818;0.5410119;498.9;0.1703335;False;09/06/2023 04:42:36:864;1694000556864;;
607DB957E9D570C7C2657B8D;GroupE;1;828;590;0.4313876;0.5466385;0.401995;0.533378;498.4;0.1693629;False;09/06/2023 04:42:36:902;1694000556902;;
607DB957E9D570C7C2657B8D;GroupE;1;809;590;0.4217081;0.5465682;0.3539895;0.5415663;496.8;0.1744378;False;09/06/2023 04:42:36:964;1694000556964;;
607DB957E9D570C7C2657B8D;GroupE;1;771;590;0.4020633;0.5467129;0.3020454;0.5531045;496.3;0.1662058;False;09/06/2023 04:42:37:3;1694000557003;;
607DB957E9D570C7C2657B8D;GroupE;1;770;590;0.4011634;0.5466967;0.3594245;0.5420974;495.9;0.1650022;False;09/06/2023 04:42:37:41;1694000557041;;
607DB957E9D570C7C2657B8D;GroupE;1;757;590;0.3946952;0.5467195;0.3253962;0.548754;496.4;0.1670424;False;09/06/2023 04:42:37:77;1694000557077;;
607DB957E9D570C7C2657B8D;GroupE;1;761;590;0.3967668;0.5465522;0.4143575;0.5321677;497.0;0.1715791;False;09/06/2023 04:42:37:112;1694000557112;;
607DB957E9D570C7C2657B8D;GroupE;1;785;589;0.4093617;0.5460131;0.4643503;0.5228956;497.4;0.1684222;False;09/06/2023 04:42:37:151;1694000557151;;
607DB957E9D570C7C2657B8D;GroupE;1;835;588;0.4352648;0.5450138;0.5215483;0.512467;496.4;0.1751778;False;09/06/2023 04:42:37:187;1694000557187;;
607DB957E9D570C7C2657B8D;GroupE;1;837;588;0.4359502;0.5448806;0.4459947;0.5261244;495.4;0.1749795;False;09/06/2023 04:42:37:219;1694000557219;;
