Hypervolume;Run;UserID;GroupID;LongitudinalID
60.6315803527832;0;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;1;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;2;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;3;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;4;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;5;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;6;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;7;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;8;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
60.6315803527832;9;60E5CB4CA01A593FCE9A379D;GroupA;GroupA_No
