UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
62D76C12D098BF4DECD10802;1;GroupA;GroupA_No;0.25;0.432;0.452;0.25;0.675;0.362;0.75;0.107;0.25;0.413;0.75;0.296;0.25;0.476;0.343;0.25
62D76C12D098BF4DECD10802;2;GroupA;GroupA_No;0.25;0.637;0.464;0.25;0.884;0.234;0.25;0.17;0.25;0.927;0.75;0.578;0.25;0.665;0.532;0.25
62D76C12D098BF4DECD10802;3;GroupA;GroupA_No;0.25;0.728;0.363;0.75;0.251;0.321;0.25;0.198;0.25;0.78;0.75;0.912;0.25;0.429;0.237;0.75
62D76C12D098BF4DECD10802;4;GroupA;GroupA_No;0.75;0.388;0.534;0.75;0.322;0.148;0.75;0.188;0.75;0.568;0.25;0.573;0.25;0.806;0.572;0.75
62D76C12D098BF4DECD10802;5;GroupA;GroupA_No;0.75;0.296;0.516;0.75;0.484;0.509;0.75;0.103;0.25;0.486;0.25;0.614;0.25;0.759;0.766;0.75
62D76C12D098BF4DECD10802;6;GroupA;GroupA_No;0.25;0.42;0.45;0.25;0.826;0.363;0.75;0.105;0.25;0.398;0.75;0.263;0.25;0.456;0.323;0.75
62D76C12D098BF4DECD10802;7;GroupA;GroupA_No;0.25;0.444;0.453;0.25;0.535;0.362;0.75;0.109;0.25;0.428;0.75;0.33;0.25;0.498;0.363;0.25
62D76C12D098BF4DECD10802;8;GroupA;GroupA_No;0.25;0.407;0.448;0.25;0.432;0.37;0.75;0.104;0.25;0.385;0.75;0.237;0.25;0.435;0.303;0.75
62D76C12D098BF4DECD10802;9;GroupA;GroupA_No;0.25;0.408;0.45;0.25;0.432;0.367;0.75;0.104;0.25;0.382;0.75;0.208;0.25;0.44;0.298;0.75
62D76C12D098BF4DECD10802;10;GroupA;GroupA_No;0.25;0.38;0.443;0.25;0.418;0.381;0.75;0.1;0.25;0.335;0.75;0.408;0.25;0.364;0.248;0.75
62D76C12D098BF4DECD10802;11;GroupA;GroupA_No;0.25;0.386;0.442;0.25;0.427;0.386;0.75;0.101;0.25;0.331;0.75;0.1;0.25;0.23;0.288;0.75
62D76C12D098BF4DECD10802;12;GroupA;GroupA_No;0.25;0.367;0.435;0.25;0.456;0.403;0.75;0.1;0.25;0.254;0.75;0.1;0.25;0.494;0.277;0.75
62D76C12D098BF4DECD10802;13;GroupA;GroupA_No;0.25;0.391;0.442;0.25;0.593;0.385;0.75;0.102;0.25;0.348;0.75;0.192;0.25;0.379;0.301;0.75
62D76C12D098BF4DECD10802;14;GroupA;GroupA_No;0.25;0.44;0.454;0.25;0.458;0.345;0.75;0.11;0.25;0.303;0.75;0.185;0.25;0.427;0.304;0.25
62D76C12D098BF4DECD10802;15;GroupA;GroupA_No;0.25;0.444;0.45;0.25;0.509;0.357;0.75;0.108;0.25;0.354;0.75;0.215;0.25;0.517;0.336;0.25
62D76C12D098BF4DECD10802;16;GroupA;GroupA_No;0.25;0.444;0.45;0.25;0.509;0.357;0.75;0.108;0.25;0.354;0.75;0.215;0.25;0.517;0.336;0.25
62D76C12D098BF4DECD10802;1;GroupA;GroupA_No;0.25;0.444;0.45;0.25;0.509;0.357;0.75;0.108;0.25;0.354;0.75;0.215;0.25;0.517;0.336;0.25
62D76C12D098BF4DECD10802;1;GroupA;GroupA_No;0.25;0.444;0.45;0.25;0.509;0.357;0.75;0.108;0.25;0.354;0.75;0.215;0.25;0.517;0.336;0.25
