Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
5E51FBBC31127D237D48C881;GroupE;1;1147;767;0.4481295;0.5330629;0.4481295;0.5330629;369.4;0.2362883;False;09/05/2023 14:26:10:702;1693938370702;;
5E51FBBC31127D237D48C881;GroupE;1;1145;767;0.4476226;0.533092;0.4330525;0.5377595;371.7;0.2509158;False;09/05/2023 14:26:10:729;1693938370729;;
5E51FBBC31127D237D48C881;GroupE;1;1143;767;0.4466121;0.5330966;0.4250058;0.535283;373.7;0.2447721;False;09/05/2023 14:26:10:755;1693938370755;;
5E51FBBC31127D237D48C881;GroupE;1;1140;767;0.4454047;0.533094;0.4247868;0.5323032;373.2;0.2479154;False;09/05/2023 14:26:10:794;1693938370794;;
5E51FBBC31127D237D48C881;GroupE;1;1125;766;0.4398021;0.5324074;0.3887729;0.5093137;372.8;0.2497835;False;09/05/2023 14:26:10:819;1693938370819;;
5E51FBBC31127D237D48C881;GroupE;1;1105;765;0.4317541;0.5313255;0.3705882;0.5007656;374.4;0.2294991;False;09/05/2023 14:26:10:843;1693938370843;;
5E51FBBC31127D237D48C881;GroupE;1;1093;764;0.427031;0.5308743;0.3779699;0.5089155;376.7;0.2228417;False;09/05/2023 14:26:10:867;1693938370867;;
5E51FBBC31127D237D48C881;GroupE;1;1091;764;0.4263429;0.5308349;0.4042704;0.5210475;378.2;0.2457893;False;09/05/2023 14:26:10:892;1693938370892;;
5E51FBBC31127D237D48C881;GroupE;1;1090;764;0.4261319;0.5308321;0.410979;0.5236258;377.9;0.2499343;False;09/05/2023 14:26:10:920;1693938370920;;
5E51FBBC31127D237D48C881;GroupE;1;1090;764;0.4260481;0.5308179;0.4128668;0.5283918;377.7;0.248919;False;09/05/2023 14:26:10:945;1693938370945;;
5E51FBBC31127D237D48C881;GroupE;1;1090;764;0.4259918;0.5308121;0.4132138;0.5251647;378.5;0.2459034;False;09/05/2023 14:26:10:968;1693938370968;;
5E51FBBC31127D237D48C881;GroupE;1;1088;764;0.4250523;0.5306673;0.3973802;0.5156479;379.3;0.246516;False;09/05/2023 14:26:10:990;1693938370990;;
5E51FBBC31127D237D48C881;GroupE;1;1072;762;0.418874;0.5294768;0.3621414;0.4949313;380.6;0.2286877;False;09/05/2023 14:26:11:14;1693938371014;;
5E51FBBC31127D237D48C881;GroupE;1;1056;760;0.4128682;0.5284386;0.3562739;0.4942976;382.2;0.2327799;False;09/05/2023 14:26:11:39;1693938371039;;
5E51FBBC31127D237D48C881;GroupE;1;1055;760;0.4122124;0.5283886;0.3870906;0.5135304;382.5;0.2484376;False;09/05/2023 14:26:11:61;1693938371061;;
5E51FBBC31127D237D48C881;GroupE;1;1053;760;0.4116568;0.528345;0.3870897;0.5135298;382.7;0.248431;False;09/05/2023 14:26:11:85;1693938371085;;
5E51FBBC31127D237D48C881;GroupE;1;1053;760;0.4115655;0.5282998;0.4007199;0.520976;383.1;0.2559065;False;09/05/2023 14:26:11:108;1693938371108;;
5E51FBBC31127D237D48C881;GroupE;1;1043;759;0.407668;0.5276453;0.359788;0.4982441;384.8;0.2570982;False;09/05/2023 14:26:11:133;1693938371133;;
5E51FBBC31127D237D48C881;GroupE;1;1021;757;0.3990563;0.5257295;0.3349222;0.4813117;383.9;0.2241608;False;09/05/2023 14:26:11:160;1693938371160;;
5E51FBBC31127D237D48C881;GroupE;1;1012;755;0.3956953;0.5249989;0.3499921;0.4914427;383.2;0.2228978;False;09/05/2023 14:26:11:185;1693938371185;;
5E51FBBC31127D237D48C881;GroupE;1;997;754;0.3895281;0.5237072;0.3284788;0.4802771;383.9;0.2373509;False;09/05/2023 14:26:11:208;1693938371208;;
5E51FBBC31127D237D48C881;GroupE;1;985;752;0.3848349;0.5226334;0.3298767;0.4806376;386.5;0.2329764;False;09/05/2023 14:26:11:230;1693938371230;;
5E51FBBC31127D237D48C881;GroupE;1;1001;753;0.391264;0.5234904;0.4184505;0.533447;386.7;0.2338974;False;09/05/2023 14:26:11:294;1693938371294;;
5E51FBBC31127D237D48C881;GroupE;1;1001;753;0.3912228;0.5234548;0.3872524;0.5128999;386.9;0.2356645;False;09/05/2023 14:26:11:318;1693938371318;;
5E51FBBC31127D237D48C881;GroupE;1;1016;754;0.397;0.5240011;0.4198247;0.5308909;386.1;0.2519392;False;09/05/2023 14:26:11:435;1693938371435;;
5E51FBBC31127D237D48C881;GroupE;1;1018;754;0.3977601;0.5240519;0.4177398;0.5287413;386.6;0.251029;False;09/05/2023 14:26:11:457;1693938371457;;
