response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5A95A63E4EECCA0001DD4CFA";"GroupD";"GroupD_No";0;"";09/05/2023 17:55:08;09/05/2023 17:55:51;"26";2;3;3;"6";1;2;6;;5;5;5
