response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"6409085E3B56647BCD71FDC3";"GroupD";"GroupD_No";0;"";09/05/2023 18:20:11;09/05/2023 18:21:42;"61";2;4;3;"46";1;5;7;;5;4;5
