response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Comprehension_1";"Comprehension_2";"Comprehension_3";"Understanding_1"
2;"5FC5D5A9E27B9C167634B709";"GroupB";"GroupB_BO";1;"";09/02/2023 17:01:39;09/02/2023 17:02:40;3;1;4;1
