response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"63E51C1D6610CB788F91DA8A";"GroupC";"GroupC_No";0;"";09/05/2023 17:52:31;09/05/2023 17:53:39;"23";2;4;3;"3";2;1;3;6;;4;3;5
