response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Trust_1";"Trust_2";"Understanding_1";"Understanding_2";"Understanding_3";"Understanding_4";"MentalLoad_1";"PerceivedSafety_1";"PerceivedSafety_2";"PerceivedSafety_3";"PerceivedSafety_4";"Aesthetics_1";"Acceptance_1";"AttentionCheck_1";"Acceptance_2";"TextInput_1"
3;"5EF78F819D93424AF2AF742B";"GroupF";"GroupF_No";1;"";09/03/2023 19:50:52;09/03/2023 19:51:41;5;5;5;5;5;5;12;3;3;3;3;7;7;;7;"N/A"
4;"5EF78F819D93424AF2AF742B";"GroupF";"GroupF_No";1;"";09/03/2023 19:54:43;09/03/2023 19:55:38;4;3;4;4;4;4;7;-1;0;-1;0;7;5;;7;"N/A"
