Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
5DBE5D44AAB19F35C5459B57;GroupA;4;746;36;0.3890271;0.034247;0.3890271;0.034247;576.8;0.1930756;False;09/05/2023 18:31:36:238;1693956696238;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;36;0.3890271;0.034247;0.3890271;0.03424705;576.8;0.1930757;False;09/05/2023 18:31:36:258;1693956696258;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;37;0.3889885;0.03441329;0.3838935;0.04853043;576.8;0.1920999;False;09/05/2023 18:31:36:279;1693956696279;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;37;0.3889884;0.03441304;0.3889462;0.03424507;576.8;0.1928266;False;09/05/2023 18:31:36:300;1693956696300;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;37;0.3889884;0.03441283;0.3889462;0.03424504;576.8;0.1928265;False;09/05/2023 18:31:36:320;1693956696320;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;37;0.3889884;0.03441264;0.3889463;0.03424498;576.8;0.1928271;False;09/05/2023 18:31:36:339;1693956696339;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;37;0.3889883;0.03441247;0.3889461;0.03424505;576.8;0.192827;False;09/05/2023 18:31:36:360;1693956696360;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;37;0.3889883;0.0344123;0.388946;0.03424502;576.8;0.1928263;False;09/05/2023 18:31:36:381;1693956696381;;
5DBE5D44AAB19F35C5459B57;GroupA;4;746;37;0.3889883;0.03441216;0.3889462;0.03424503;576.8;0.192827;False;09/05/2023 18:31:36:400;1693956696400;;
5DBE5D44AAB19F35C5459B57;GroupA;4;740;86;0.3856522;0.07981978;0.3411378;0.2850101;571.4;0.2262016;False;09/05/2023 18:31:36:425;1693956696425;;
5DBE5D44AAB19F35C5459B57;GroupA;4;736;116;0.3834131;0.1075666;0.3411378;0.2850101;566.6;0.2262006;False;09/05/2023 18:31:36:444;1693956696444;;
5DBE5D44AAB19F35C5459B57;GroupA;4;732;140;0.3814434;0.1299359;0.3411378;0.2850101;562.3;0.2262016;False;09/05/2023 18:31:36:463;1693956696463;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;729;159;0.3797126;0.148069;0.3411377;0.2850101;558.4;0.2262016;False;09/05/2023 18:31:36:483;1693956696483;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;726;175;0.3782237;0.1625728;0.3411378;0.2850103;554.9;0.2261995;False;09/05/2023 18:31:36:504;1693956696504;;
5DBE5D44AAB19F35C5459B57;GroupA;4;723;188;0.376871;0.174871;0.3411377;0.2850101;551.8;0.2262018;False;09/05/2023 18:31:36:525;1693956696525;;
5DBE5D44AAB19F35C5459B57;GroupA;4;721;198;0.3758082;0.1840015;0.3411377;0.2850101;548.9;0.2262018;False;09/05/2023 18:31:36:546;1693956696546;;
5DBE5D44AAB19F35C5459B57;GroupA;4;719;206;0.37492;0.1912667;0.3411378;0.2850103;546.4;0.2261995;False;09/05/2023 18:31:36:564;1693956696564;;
5DBE5D44AAB19F35C5459B57;GroupA;4;718;213;0.374119;0.1975276;0.3411377;0.2850101;544.1;0.2262025;False;09/05/2023 18:31:36:584;1693956696584;;
5DBE5D44AAB19F35C5459B57;GroupA;4;718;200;0.3740087;0.186048;0.3656558;0.07821196;543.0;0.2225041;False;09/05/2023 18:31:36:608;1693956696608;;
5DBE5D44AAB19F35C5459B57;GroupA;4;717;192;0.3739274;0.1781309;0.3656558;0.07821194;542.0;0.2225028;False;09/05/2023 18:31:36:626;1693956696626;;
5DBE5D44AAB19F35C5459B57;GroupA;4;717;185;0.3738562;0.1716114;0.3656556;0.0782109;541.1;0.2225104;False;09/05/2023 18:31:36:646;1693956696646;;
5DBE5D44AAB19F35C5459B57;GroupA;4;717;179;0.3737925;0.1660783;0.3656557;0.07821143;540.3;0.2225066;False;09/05/2023 18:31:36:666;1693956696666;;
5DBE5D44AAB19F35C5459B57;GroupA;4;721;155;0.3756389;0.1438915;0.4074318;-0.03001703;539.6;0.2246325;False;09/05/2023 18:31:36:684;1693956696684;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;721;152;0.3756326;0.1413483;0.3656558;0.07821173;539.0;0.2225048;False;09/05/2023 18:31:36:702;1693956696702;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;721;150;0.3756267;0.1391056;0.3656558;0.0782115;538.4;0.2225063;False;09/05/2023 18:31:36:721;1693956696721;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;724;131;0.3772853;0.1219663;0.4074319;-0.03001719;537.9;0.2246339;False;09/05/2023 18:31:36:741;1693956696741;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;724;130;0.3772204;0.1210598;0.3656558;0.07821161;537.4;0.2225055;False;09/05/2023 18:31:36:760;1693956696760;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;724;129;0.3771621;0.1202589;0.3656557;0.07821155;537.0;0.2225061;False;09/05/2023 18:31:36:779;1693956696779;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;724;129;0.3771122;0.1195818;0.3656558;0.07821172;536.6;0.2225051;False;09/05/2023 18:31:36:798;1693956696798;;
5DBE5D44AAB19F35C5459B57;GroupA;4;720;158;0.3750207;0.1463569;0.3358427;0.2954181;536.2;0.2255238;False;09/05/2023 18:31:36:822;1693956696822;Box Collider1049 hit: (Untagged/bUILDING-2 (1)) | Box Collider1293 hit: (Untagged/bUILDING-2 (1));
5DBE5D44AAB19F35C5459B57;GroupA;4;717;176;0.3735902;0.1632108;0.3358427;0.2954181;535.9;0.2255237;False;09/05/2023 18:31:36:843;1693956696843;;
5DBE5D44AAB19F35C5459B57;GroupA;4;714;190;0.3723782;0.1764802;0.3358428;0.2954182;535.6;0.2255217;False;09/05/2023 18:31:36:862;1693956696862;;
5DBE5D44AAB19F35C5459B57;GroupA;4;713;201;0.3713656;0.1868814;0.3358428;0.2954182;535.3;0.2255218;False;09/05/2023 18:31:36:881;1693956696881;;
5DBE5D44AAB19F35C5459B57;GroupA;4;712;207;0.3713208;0.1920635;0.3585239;0.2662036;535.0;0.2272369;False;09/05/2023 18:31:36:901;1693956696901;;
5DBE5D44AAB19F35C5459B57;GroupA;4;711;215;0.3704383;0.1994879;0.3358429;0.2954182;534.8;0.2255213;False;09/05/2023 18:31:36:918;1693956696918;;
5DBE5D44AAB19F35C5459B57;GroupA;4;709;222;0.3696593;0.205752;0.3358428;0.2954181;534.6;0.2255233;False;09/05/2023 18:31:36:936;1693956696936;;
5DBE5D44AAB19F35C5459B57;GroupA;4;709;225;0.3695621;0.2084701;0.3585237;0.2662036;534.4;0.2272356;False;09/05/2023 18:31:36:958;1693956696958;;
5DBE5D44AAB19F35C5459B57;GroupA;4;708;230;0.3688524;0.2132065;0.3358428;0.2954181;534.2;0.2255225;False;09/05/2023 18:31:36:976;1693956696976;;
5DBE5D44AAB19F35C5459B57;GroupA;4;706;234;0.3681733;0.217586;0.3358429;0.2954182;534.1;0.2255209;False;09/05/2023 18:31:36:997;1693956696997;;
5DBE5D44AAB19F35C5459B57;GroupA;4;706;243;0.3681039;0.2257921;0.3521441;0.3234176;535.9;0.2125978;False;09/05/2023 18:31:37:21;1693956697021;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;249;0.3680535;0.2314088;0.3521439;0.3234177;537.6;0.2125966;False;09/05/2023 18:31:37:40;1693956697040;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;254;0.3680095;0.2360484;0.3521441;0.3234176;539.1;0.2125979;False;09/05/2023 18:31:37:60;1693956697060;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;259;0.3679705;0.2399672;0.3521438;0.3234178;540.4;0.2125959;False;09/05/2023 18:31:37:79;1693956697079;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;262;0.3679335;0.2435157;0.3521443;0.3234175;541.6;0.2125983;False;09/05/2023 18:31:37:99;1693956697099;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;266;0.367902;0.2464182;0.352144;0.3234177;542.7;0.2125971;False;09/05/2023 18:31:37:119;1693956697119;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;268;0.3678734;0.2489482;0.3521439;0.3234177;543.6;0.2125974;False;09/05/2023 18:31:37:138;1693956697138;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;271;0.3678473;0.251175;0.3521439;0.3234177;544.5;0.2125966;False;09/05/2023 18:31:37:159;1693956697159;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;707;272;0.3684684;0.2522444;0.3833138;0.3120302;545.3;0.2136985;False;09/05/2023 18:31:37:178;1693956697178;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;707;274;0.3684102;0.2540705;0.3521439;0.3234178;546.0;0.2125966;False;09/05/2023 18:31:37:198;1693956697198;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;269;0.3681868;0.2497487;0.3474854;0.1983809;545.0;0.2019933;False;09/05/2023 18:31:37:223;1693956697223;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;266;0.3680202;0.2466961;0.3474854;0.1983807;544.1;0.2019932;False;09/05/2023 18:31:37:242;1693956697242;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;263;0.3678638;0.2439767;0.3474854;0.1983808;543.3;0.2019934;False;09/05/2023 18:31:37:264;1693956697264;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;706;261;0.367729;0.2417367;0.3474855;0.198381;542.6;0.2019934;False;09/05/2023 18:31:37:285;1693956697285;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;705;259;0.3676151;0.239918;0.3474854;0.1983807;542.0;0.2019935;False;09/05/2023 18:31:37:304;1693956697304;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;705;257;0.3675136;0.2383539;0.3474854;0.1983807;541.4;0.2019931;False;09/05/2023 18:31:37:325;1693956697325;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;705;255;0.3674154;0.2368937;0.3474854;0.1983808;540.9;0.2019934;False;09/05/2023 18:31:37:346;1693956697346;Box Collider1049 hit: (Untagged/Crate_Barrel_LOD0) | Box Collider1293 hit: (Untagged/Crate_Barrel_LOD0);
5DBE5D44AAB19F35C5459B57;GroupA;4;705;254;0.3673354;0.2357379;0.3474855;0.198381;540.4;0.201993;False;09/05/2023 18:31:37:368;1693956697368;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;705;253;0.3672635;0.2347274;0.3474854;0.1983806;540.0;0.2019937;False;09/05/2023 18:31:37:388;1693956697388;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;704;253;0.3671761;0.2345711;0.353732;0.2187994;539.7;0.1982072;False;09/05/2023 18:31:37:412;1693956697412;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;704;236;0.3670736;0.2187776;0.3594601;0.08417777;539.5;0.1973717;False;09/05/2023 18:31:37:434;1693956697434;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;704;236;0.3670275;0.2187777;0.353732;0.2187994;539.4;0.1982078;False;09/05/2023 18:31:37:455;1693956697455;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;704;236;0.3669874;0.2187779;0.3537321;0.2187991;539.2;0.198208;False;09/05/2023 18:31:37:475;1693956697475;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;704;236;0.3669512;0.2187779;0.3537321;0.2187991;539.0;0.1982082;False;09/05/2023 18:31:37:496;1693956697496;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;704;236;0.3669187;0.218778;0.353732;0.2187994;538.9;0.1982074;False;09/05/2023 18:31:37:517;1693956697517;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
5DBE5D44AAB19F35C5459B57;GroupA;4;704;236;0.3668911;0.2187781;0.3537321;0.2187991;538.8;0.198208;False;09/05/2023 18:31:37:538;1693956697538;Box Collider1049 hit: (Untagged/Lamps Left) | Box Collider1293 hit: (Untagged/Lamps Left);
