Hypervolume;Run;UserID;GroupID;LongitudinalID
10958.0625;0;62C4DBAE8FB1FF9CD93A3150;GroupB;GroupB_No
10958.0625;1;62C4DBAE8FB1FF9CD93A3150;GroupB;GroupB_No
