Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;5.868622064590454;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
2;21.208389043807983;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
3;18.32385516166687;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
4;34.84279131889343;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
5;22.922065019607544;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
6;23.64598274230957;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
7;183.63302755355835;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
8;165.03572010993958;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
9;148.40823531150818;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
10;261.6746618747711;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
1;54.83081245422363;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
1;117.27405786514282;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
1;53.30892205238342;626AF8EA8C93E250E03BFAA6;GroupB;GroupB_BO
