Hypervolume;Run;UserID;GroupID;LongitudinalID
2310.0;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2310.0;1;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2314.385986328125;2;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2314.385986328125;3;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2315.007568359375;4;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2315.04052734375;5;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2315.04052734375;6;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2315.904052734375;7;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2315.904052734375;8;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2317.616943359375;9;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
26144.5;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
