response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"610F08F3D1314C14931E2829";"GroupE";"GroupE_BO";0;"";09/05/2023 19:51:44;09/05/2023 19:53:14;"38";1;4;3;"3";3;1;3;5;6;;5;5;3
