response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Comprehension_1";"Comprehension_2";"Comprehension_3";"Understanding_1"
2;"6018A5C0E1600B187CCB8693";"GroupA";"GroupA_BO";0;"";09/04/2023 19:44:19;09/04/2023 19:45:00;2;3;4;1
