response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Comprehension_1";"Comprehension_2";"Comprehension_3";"Understanding_1"
2;"6123FC5FE45F1905D9E7FE29";"GroupA";"GroupA_BO";0;"";09/06/2023 02:57:39;09/06/2023 02:58:48;1;1;4;1
