Hypervolume;Run;UserID;GroupID;LongitudinalID
31281.25;0;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;1;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;2;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;3;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;4;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;5;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;6;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;7;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;8;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
31281.25;9;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
49462.0;0;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
55902.0;0;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
56162.3125;0;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO
