UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
5E51FBBC31127D237D48C881;1;GroupE;GroupE_No;0.75;0.608;0.462;0.75;0.714;0.34;0.75;0.144;0.75;0.226;0.75;0.308;0.75;0.451;0.328;0.75
5E51FBBC31127D237D48C881;2;GroupE;GroupE_No;0.75;0.1;0.1;0.25;0.1;0.191;0.75;0.187;0.25;1;0.75;1;0.75;0.376;0.2;0.25
5E51FBBC31127D237D48C881;3;GroupE;GroupE_No;0.75;0.684;0.344;0.75;0.788;0.274;0.75;0.11;0.75;0.254;0.75;0.334;0.75;0.516;0.411;0.75
5E51FBBC31127D237D48C881;4;GroupE;GroupE_No;0.75;0.607;0.317;0.75;0.694;0.266;0.75;0.12;0.75;0.357;0.75;0.424;0.75;0.495;0.381;0.75
5E51FBBC31127D237D48C881;5;GroupE;GroupE_No;0.75;0.656;0.314;0.75;0.774;0.206;0.75;0.112;0.75;0.267;0.75;0.352;0.75;0.389;0.372;0.75
5E51FBBC31127D237D48C881;6;GroupE;GroupE_No;0.75;0.639;0.347;0.75;0.713;0.33;0.75;0.117;0.75;0.337;0.75;0.401;0.75;0.617;0.42;0.75
5E51FBBC31127D237D48C881;7;GroupE;GroupE_No;0.75;0.652;0.371;0.75;0.699;0.214;0.75;0.118;0.75;0.363;0.75;0.408;0.75;0.4;0.449;0.75
5E51FBBC31127D237D48C881;8;GroupE;GroupE_No;0.75;0.644;0.291;0.75;0.788;0.321;0.75;0.111;0.75;0.243;0.75;0.345;0.75;0.604;0.344;0.75
5E51FBBC31127D237D48C881;9;GroupE;GroupE_No;0.75;0.584;0.306;0.25;0.807;0.253;0.75;0.11;0.75;0.196;0.75;0.34;0.75;0.456;0.379;0.75
5E51FBBC31127D237D48C881;10;GroupE;GroupE_No;0.75;0.689;0.326;0.75;0.673;0.281;0.75;0.125;0.75;0.309;0.75;0.472;0.75;0.521;0.395;0.75
5E51FBBC31127D237D48C881;11;GroupE;GroupE_No;0.75;0.667;0.378;0.25;0.756;0.267;0.75;0.105;0.75;0.444;0.75;0.286;0.25;0.532;0.433;0.75
5E51FBBC31127D237D48C881;12;GroupE;GroupE_No;0.75;0.667;0.378;0.25;0.756;0.267;0.75;0.105;0.75;0.444;0.75;0.286;0.25;0.532;0.433;0.75
5E51FBBC31127D237D48C881;1;GroupE;GroupE_No;0.75;0.667;0.378;0.25;0.756;0.267;0.75;0.105;0.75;0.444;0.75;0.286;0.25;0.532;0.433;0.75
5E51FBBC31127D237D48C881;1;GroupE;GroupE_No;0.75;0.667;0.378;0.25;0.756;0.267;0.75;0.105;0.75;0.444;0.75;0.286;0.25;0.532;0.433;0.75
5E51FBBC31127D237D48C881;1;GroupE;GroupE_No;0.75;0.667;0.378;0.25;0.756;0.267;0.75;0.105;0.75;0.444;0.75;0.286;0.25;0.532;0.433;0.75
5E51FBBC31127D237D48C881;1;GroupE;GroupE_No;0.75;0.667;0.378;0.25;0.756;0.267;0.75;0.105;0.75;0.444;0.75;0.286;0.25;0.532;0.433;0.75
