Hypervolume;Run;UserID;GroupID;LongitudinalID
0.0;0;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.0;1;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.09941520541906357;2;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.09941520541906357;3;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.11890838295221329;4;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.11890838295221329;5;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.11890838295221329;6;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.11890838295221329;7;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.11890838295221329;8;5F16F559325A640008BB9A07;GroupE;GroupE_No
0.11890838295221329;9;5F16F559325A640008BB9A07;GroupE;GroupE_No
