response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"6315A6E79EE2CE17A350A08A";"GroupD";"GroupD_No";0;"";09/03/2023 19:49:38;09/03/2023 19:50:51;"24";2;3;4;"7";3;2;2;;4;2;3
