response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Comprehension_1";"Comprehension_2";"Comprehension_3";"Understanding_1"
2;"5FA4C21A04BC5912180291BC";"GroupB";"GroupB_No";1;"";09/03/2023 21:50:48;09/03/2023 21:51:29;4;3;4;1
