response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5DB0E17518230D00170D4332";"GroupF";"GroupF_No";0;"";09/02/2023 18:23:50;09/02/2023 18:24:59;"48";2;4;3;"32";1;2;1;3;4;6;;5;5;5
