response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"62F978C699A3CF008AE65650";"GroupA";"GroupA_No";0;"";09/04/2023 03:26:33;09/04/2023 03:27:08;"26";2;4;3;"5";5;2;3;4;5;6;;4;4;3
