Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;12.70270299911499;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
2;12.129880428314209;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
3;10.120421409606934;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
4;15.348752975463867;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
5;12.475850105285645;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
1;201.96629238128662;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
1;573.7532885074615;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
1;492.036278963089;6018A5C0E1600B187CCB8693;GroupA;GroupA_BO
