Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;1.877683162689209;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
2;6.629660129547119;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
3;3.179368734359741;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
4;11.590015888214111;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
5;11.088948726654053;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
6;8.458154678344727;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
7;12.165219783782959;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
8;23.748281717300415;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
9;39.88390564918518;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
10;24.878936052322388;64626C991BCB3A8BBD2880D8;GroupE;GroupE_No
