Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;1.468592882156372;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
2;4.750805616378784;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
3;2.8198390007019043;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
4;7.027014493942261;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
5;3.7928714752197266;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
6;6.548116445541382;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
7;4.197587966918945;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
8;6.87239408493042;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
9;3.9394569396972656;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
10;2.747523307800293;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
1;6.44126033782959;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
1;10.027209758758545;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO
