Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;2.4749443531036377;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
2;3.5456767082214355;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
3;4.6312291622161865;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
4;4.377475261688232;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
5;5.4203832149505615;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
6;8.497865915298462;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
7;9.024256467819214;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
8;6.090480804443359;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
9;9.006351947784424;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
10;20.610515594482422;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
1;20.766642332077026;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
1;13.049919366836548;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
1;18.295470476150513;62885DE1CDFE242015CCACEF;GroupB;GroupB_BO
